billing_id,resource_id,project_id,billing_date,usage_quantity,usage_unit,unit_cost,discount_pct,daily_cost
15595,22,,2024-12-04,198.6506,vCPU-hours,0.081641,10.2,14.56
15596,22,,2024-12-05,198.6822,vCPU-hours,0.081641,10.2,14.57
15597,22,,2024-12-06,198.7139,vCPU-hours,0.081641,10.2,14.57
15598,22,,2024-12-07,198.7455,vCPU-hours,0.081641,10.2,14.57
15599,22,,2024-12-08,198.7772,vCPU-hours,0.081641,10.2,14.57
15600,22,,2024-12-09,198.8088,vCPU-hours,0.081641,10.2,14.58
15601,22,,2024-12-10,198.8404,vCPU-hours,0.081641,10.2,14.58
15602,22,,2024-12-11,198.8721,vCPU-hours,0.081641,10.2,14.58
15603,22,,2024-12-12,198.9037,vCPU-hours,0.081641,10.2,14.58
15604,22,,2024-12-13,198.9354,vCPU-hours,0.081641,10.2,14.58
15605,22,,2024-12-14,198.967,vCPU-hours,0.081641,10.2,14.59
15606,22,,2024-12-15,198.9987,vCPU-hours,0.081641,10.2,14.59
15607,22,,2024-12-16,199.0303,vCPU-hours,0.081641,10.2,14.59
15608,22,,2024-12-17,199.062,vCPU-hours,0.081641,10.2,14.59
15609,22,,2024-12-18,199.0936,vCPU-hours,0.081641,10.2,14.6
15610,22,,2024-12-19,199.1253,vCPU-hours,0.081641,10.2,14.6
15611,22,,2024-12-20,199.1569,vCPU-hours,0.081641,10.2,14.6
15612,22,,2024-12-21,199.1886,vCPU-hours,0.081641,10.2,14.6
15613,22,,2024-12-22,199.2202,vCPU-hours,0.081641,10.2,14.61
15614,22,,2024-12-23,199.2519,vCPU-hours,0.081641,10.2,14.61
15615,22,,2024-12-24,199.2835,vCPU-hours,0.081641,10.2,14.61
15616,22,,2024-12-25,199.3151,vCPU-hours,0.081641,10.2,14.61
15617,22,,2024-12-26,199.3468,vCPU-hours,0.081641,10.2,14.61
15618,22,,2024-12-27,199.3784,vCPU-hours,0.081641,10.2,14.62
15619,22,,2024-12-28,199.4101,vCPU-hours,0.081641,10.2,14.62
15620,22,,2024-12-29,199.4417,vCPU-hours,0.081641,10.2,14.62
15621,22,,2024-12-30,199.4734,vCPU-hours,0.081641,10.2,14.62
15622,22,,2024-12-31,199.505,vCPU-hours,0.081641,10.2,14.63
15623,22,,2025-01-01,199.5367,vCPU-hours,0.081641,10.2,14.63
15624,22,,2025-01-02,199.5683,vCPU-hours,0.081641,10.2,14.63
15625,22,,2025-01-03,199.6,vCPU-hours,0.081641,10.2,14.63
15626,22,,2025-01-04,199.6316,vCPU-hours,0.081641,10.2,14.64
15627,22,,2025-01-05,199.6633,vCPU-hours,0.081641,10.2,14.64
15628,22,,2025-01-06,199.6949,vCPU-hours,0.081641,10.2,14.64
15629,22,,2025-01-07,199.7266,vCPU-hours,0.081641,10.2,14.64
15630,22,,2025-01-08,199.7582,vCPU-hours,0.081641,10.2,14.64
15631,22,,2025-01-09,199.7898,vCPU-hours,0.081641,10.2,14.65
15632,22,,2025-01-10,199.8215,vCPU-hours,0.081641,10.2,14.65
15633,22,,2025-01-11,199.8531,vCPU-hours,0.081641,10.2,14.65
15634,22,,2025-01-12,199.8848,vCPU-hours,0.081641,10.2,14.65
15635,22,,2025-01-13,199.9164,vCPU-hours,0.081641,10.2,14.66
15636,22,,2025-01-14,199.9481,vCPU-hours,0.081641,10.2,14.66
15637,22,,2025-01-15,199.9797,vCPU-hours,0.081641,10.2,14.66
15638,22,,2025-01-16,200.0114,vCPU-hours,0.081641,10.2,14.66
15639,22,,2025-01-17,200.043,vCPU-hours,0.081641,10.2,14.67
15640,22,,2025-01-18,200.0747,vCPU-hours,0.081641,10.2,14.67
15641,22,,2025-01-19,200.1063,vCPU-hours,0.081641,10.2,14.67
15642,22,,2025-01-20,200.138,vCPU-hours,0.081641,10.2,14.67
15643,22,,2025-01-21,200.1696,vCPU-hours,0.081641,10.2,14.68
15644,22,,2025-01-22,200.2013,vCPU-hours,0.081641,10.2,14.68
15645,22,,2025-01-23,200.2329,vCPU-hours,0.081641,10.2,14.68
15646,22,,2025-01-24,200.2645,vCPU-hours,0.081641,10.2,14.68
15647,22,,2025-01-25,200.2962,vCPU-hours,0.081641,10.2,14.68
15648,22,,2025-01-26,200.3278,vCPU-hours,0.081641,10.2,14.69
15649,22,,2025-01-27,200.3595,vCPU-hours,0.081641,10.2,14.69
15650,22,,2025-01-28,200.3911,vCPU-hours,0.081641,10.2,14.69
15651,22,,2025-01-29,200.4228,vCPU-hours,0.081641,10.2,14.69
15652,22,,2025-01-30,200.4544,vCPU-hours,0.081641,10.2,14.7
15653,22,,2025-01-31,200.4861,vCPU-hours,0.081641,10.2,14.7
15654,22,,2025-02-01,200.5177,vCPU-hours,0.081641,10.2,14.7
15655,22,,2025-02-02,200.5494,vCPU-hours,0.081641,10.2,14.7
15656,22,,2025-02-03,200.581,vCPU-hours,0.081641,10.2,14.71
15657,22,,2025-02-04,200.6127,vCPU-hours,0.081641,10.2,14.71
15658,22,,2025-02-05,200.6443,vCPU-hours,0.081641,10.2,14.71
15659,22,,2025-02-06,200.676,vCPU-hours,0.081641,10.2,14.71
15660,22,,2025-02-07,200.7076,vCPU-hours,0.081641,10.2,14.71
15661,22,,2025-02-08,200.7392,vCPU-hours,0.081641,10.2,14.72
15662,22,,2025-02-09,200.7709,vCPU-hours,0.081641,10.2,14.72
15663,22,,2025-02-10,200.8025,vCPU-hours,0.081641,10.2,14.72
15664,22,,2025-02-11,200.8342,vCPU-hours,0.081641,10.2,14.72
15665,22,,2025-02-12,200.8658,vCPU-hours,0.081641,10.2,14.73
15666,22,,2025-02-13,200.8975,vCPU-hours,0.081641,10.2,14.73
15667,22,,2025-02-14,200.9291,vCPU-hours,0.081641,10.2,14.73
15668,22,,2025-02-15,200.9608,vCPU-hours,0.081641,10.2,14.73
15669,22,,2025-02-16,200.9924,vCPU-hours,0.081641,10.2,14.74
15670,22,,2025-02-17,201.0241,vCPU-hours,0.081641,10.2,14.74
15671,22,,2025-02-18,201.0557,vCPU-hours,0.081641,10.2,14.74
15672,22,,2025-02-19,201.0874,vCPU-hours,0.081641,10.2,14.74
15673,22,,2025-02-20,201.119,vCPU-hours,0.081641,10.2,14.74
15674,22,,2025-02-21,201.1507,vCPU-hours,0.081641,10.2,14.75
15675,22,,2025-02-22,201.1823,vCPU-hours,0.081641,10.2,14.75
15676,22,,2025-02-23,201.2139,vCPU-hours,0.081641,10.2,14.75
15677,22,,2025-02-24,201.2456,vCPU-hours,0.081641,10.2,14.75
15678,22,,2025-02-25,201.2772,vCPU-hours,0.081641,10.2,14.76
15679,22,,2025-02-26,201.3089,vCPU-hours,0.081641,10.2,14.76
15680,22,,2025-02-27,201.3405,vCPU-hours,0.081641,10.2,14.76
15681,22,,2025-02-28,201.3722,vCPU-hours,0.081641,10.2,14.76
15682,22,,2025-03-01,201.4038,vCPU-hours,0.081641,10.2,14.77
15683,22,,2025-03-02,201.4355,vCPU-hours,0.081641,10.2,14.77
15684,22,,2025-03-03,201.4671,vCPU-hours,0.081641,10.2,14.77
15685,22,,2025-03-04,201.4988,vCPU-hours,0.081641,10.2,14.77
15686,22,,2025-03-05,201.5304,vCPU-hours,0.081641,10.2,14.77
15687,22,,2025-03-06,201.5621,vCPU-hours,0.081641,10.2,14.78
15688,22,,2025-03-07,201.5937,vCPU-hours,0.081641,10.2,14.78
15689,22,,2025-03-08,201.6254,vCPU-hours,0.081641,10.2,14.78
15690,22,,2025-03-09,201.657,vCPU-hours,0.081641,10.2,14.78
15691,22,,2025-03-10,201.6886,vCPU-hours,0.081641,10.2,14.79
15692,22,,2025-03-11,386.1675,vCPU-hours,0.081641,10.2,28.31
15693,22,,2025-03-12,201.7519,vCPU-hours,0.081641,10.2,14.79
15694,22,,2025-03-13,201.7836,vCPU-hours,0.081641,10.2,14.79
15695,22,,2025-03-14,201.8152,vCPU-hours,0.081641,10.2,14.8
15696,22,,2025-03-15,201.8469,vCPU-hours,0.081641,10.2,14.8
15697,22,,2025-03-16,201.8785,vCPU-hours,0.081641,10.2,14.8
15698,22,,2025-03-17,201.9102,vCPU-hours,0.081641,10.2,14.8
15699,22,,2025-03-18,201.9418,vCPU-hours,0.081641,10.2,14.81
15700,22,,2025-03-19,201.9735,vCPU-hours,0.081641,10.2,14.81
15701,22,,2025-03-20,202.0051,vCPU-hours,0.081641,10.2,14.81
15702,22,,2025-03-21,202.0368,vCPU-hours,0.081641,10.2,14.81
15703,22,,2025-03-22,202.0684,vCPU-hours,0.081641,10.2,14.81
15704,22,,2025-03-23,202.1001,vCPU-hours,0.081641,10.2,14.82
15705,22,,2025-03-24,202.1317,vCPU-hours,0.081641,10.2,14.82
15706,22,,2025-03-25,202.1633,vCPU-hours,0.081641,10.2,14.82
15707,22,,2025-03-26,202.195,vCPU-hours,0.081641,10.2,14.82
15708,22,,2025-03-27,202.2266,vCPU-hours,0.081641,10.2,14.83
15709,22,,2025-03-28,202.2583,vCPU-hours,0.081641,10.2,14.83
15710,22,,2025-03-29,202.2899,vCPU-hours,0.081641,10.2,14.83
15711,22,,2025-03-30,202.3216,vCPU-hours,0.081641,10.2,14.83
15712,22,,2025-03-31,202.3532,vCPU-hours,0.081641,10.2,14.84
15713,22,,2025-04-01,202.3849,vCPU-hours,0.081641,10.2,14.84
15714,22,,2025-04-02,202.4165,vCPU-hours,0.081641,10.2,14.84
15715,22,,2025-04-03,202.4482,vCPU-hours,0.081641,10.2,14.84
15716,22,,2025-04-04,202.4798,vCPU-hours,0.081641,10.2,14.84
15717,22,,2025-04-05,202.5115,vCPU-hours,0.081641,10.2,14.85
15718,22,,2025-04-06,202.5431,vCPU-hours,0.081641,10.2,14.85
15719,22,,2025-04-07,202.5748,vCPU-hours,0.081641,10.2,14.85
15720,22,,2025-04-08,202.6064,vCPU-hours,0.081641,10.2,14.85
15721,22,,2025-04-09,202.638,vCPU-hours,0.081641,10.2,14.86
15722,22,,2025-04-10,202.6697,vCPU-hours,0.081641,10.2,14.86
15723,22,,2025-04-11,202.7013,vCPU-hours,0.081641,10.2,14.86
15724,22,,2025-04-12,202.733,vCPU-hours,0.081641,10.2,14.86
15725,22,,2025-04-13,202.7646,vCPU-hours,0.081641,10.2,14.87
15726,22,,2025-04-14,202.7963,vCPU-hours,0.081641,10.2,14.87
15727,22,,2025-04-15,202.8279,vCPU-hours,0.081641,10.2,14.87
15728,22,,2025-04-16,202.8596,vCPU-hours,0.081641,10.2,14.87
15729,22,,2025-04-17,202.8912,vCPU-hours,0.081641,10.2,14.87
15730,22,,2025-04-18,202.9229,vCPU-hours,0.081641,10.2,14.88
15731,22,,2025-04-19,202.9545,vCPU-hours,0.081641,10.2,14.88
15732,22,,2025-04-20,202.9862,vCPU-hours,0.081641,10.2,14.88
15733,22,,2025-04-21,203.0178,vCPU-hours,0.081641,10.2,14.88
15734,22,,2025-04-22,203.0495,vCPU-hours,0.081641,10.2,14.89
15735,22,,2025-04-23,203.0811,vCPU-hours,0.081641,10.2,14.89
15736,22,,2025-04-24,203.1127,vCPU-hours,0.081641,10.2,14.89
15737,22,,2025-04-25,203.1444,vCPU-hours,0.081641,10.2,14.89
15738,22,,2025-04-26,203.176,vCPU-hours,0.081641,10.2,14.9
15739,22,,2025-04-27,203.2077,vCPU-hours,0.081641,10.2,14.9
15740,22,,2025-04-28,203.2393,vCPU-hours,0.081641,10.2,14.9
15741,22,,2025-04-29,203.271,vCPU-hours,0.081641,10.2,14.9
15742,22,,2025-04-30,203.3026,vCPU-hours,0.081641,10.2,14.9
15743,22,,2025-05-01,203.3343,vCPU-hours,0.081641,10.2,14.91
15744,22,,2025-05-02,203.3659,vCPU-hours,0.081641,10.2,14.91
15745,22,,2025-05-03,203.3976,vCPU-hours,0.081641,10.2,14.91
15746,22,,2025-05-04,203.4292,vCPU-hours,0.081641,10.2,14.91
15747,22,,2025-05-05,203.4609,vCPU-hours,0.081641,10.2,14.92
15748,22,,2025-05-06,203.4925,vCPU-hours,0.081641,10.2,14.92
15749,22,,2025-05-07,203.5242,vCPU-hours,0.081641,10.2,14.92
15750,22,,2025-05-08,203.5558,vCPU-hours,0.081641,10.2,14.92
15751,22,,2025-05-09,203.5874,vCPU-hours,0.081641,10.2,14.93
15752,22,,2025-05-10,203.6191,vCPU-hours,0.081641,10.2,14.93
15753,22,,2025-05-11,203.6507,vCPU-hours,0.081641,10.2,14.93
15754,22,,2025-05-12,203.6824,vCPU-hours,0.081641,10.2,14.93
15755,22,,2025-05-13,203.714,vCPU-hours,0.081641,10.2,14.94
15756,22,,2025-05-14,203.7457,vCPU-hours,0.081641,10.2,14.94
15757,22,,2025-05-15,203.7773,vCPU-hours,0.081641,10.2,14.94
15758,22,,2025-05-16,203.809,vCPU-hours,0.081641,10.2,14.94
15759,22,,2025-05-17,203.8406,vCPU-hours,0.081641,10.2,14.94
15760,22,,2025-05-18,203.8723,vCPU-hours,0.081641,10.2,14.95
15761,22,,2025-05-19,203.9039,vCPU-hours,0.081641,10.2,14.95
15762,22,,2025-05-20,203.9356,vCPU-hours,0.081641,10.2,14.95
15763,22,,2025-05-21,203.9672,vCPU-hours,0.081641,10.2,14.95
15764,22,,2025-05-22,203.9989,vCPU-hours,0.081641,10.2,14.96
15765,22,,2025-05-23,204.0305,vCPU-hours,0.081641,10.2,14.96
15766,22,,2025-05-24,204.0621,vCPU-hours,0.081641,10.2,14.96
15767,22,,2025-05-25,204.0938,vCPU-hours,0.081641,10.2,14.96
15768,22,,2025-05-26,204.1254,vCPU-hours,0.081641,10.2,14.97
15769,22,,2025-05-27,204.1571,vCPU-hours,0.081641,10.2,14.97
15770,22,,2025-05-28,204.1887,vCPU-hours,0.081641,10.2,14.97
15771,22,,2025-05-29,204.2204,vCPU-hours,0.081641,10.2,14.97
15772,22,,2025-05-30,204.252,vCPU-hours,0.081641,10.2,14.97
15773,22,,2025-05-31,204.2837,vCPU-hours,0.081641,10.2,14.98
15774,22,,2025-06-01,204.3153,vCPU-hours,0.081641,10.2,14.98
15775,22,,2025-06-02,204.347,vCPU-hours,0.081641,10.2,14.98
15776,22,,2025-06-03,204.3786,vCPU-hours,0.081641,10.2,14.98
15777,22,,2025-06-04,204.4103,vCPU-hours,0.081641,10.2,14.99
15778,22,,2025-06-05,204.4419,vCPU-hours,0.081641,10.2,14.99
15779,22,,2025-06-06,204.4736,vCPU-hours,0.081641,10.2,14.99
15780,22,,2025-06-07,204.5052,vCPU-hours,0.081641,10.2,14.99
15781,22,,2025-06-08,204.5368,vCPU-hours,0.081641,10.2,15.0
15782,22,,2025-06-09,204.5685,vCPU-hours,0.081641,10.2,15.0
15783,22,,2025-06-10,204.6001,vCPU-hours,0.081641,10.2,15.0
15784,22,,2025-06-11,204.6318,vCPU-hours,0.081641,10.2,15.0
15785,22,,2025-06-12,204.6634,vCPU-hours,0.081641,10.2,15.0
15786,22,,2025-06-13,204.6951,vCPU-hours,0.081641,10.2,15.01
15787,22,,2025-06-14,204.7267,vCPU-hours,0.081641,10.2,15.01
15788,22,,2025-06-15,204.7584,vCPU-hours,0.081641,10.2,15.01
15789,22,,2025-06-16,204.79,vCPU-hours,0.081641,10.2,15.01
15790,22,,2025-06-17,204.8217,vCPU-hours,0.081641,10.2,15.02
15791,22,,2025-06-18,204.8533,vCPU-hours,0.081641,10.2,15.02
15792,22,,2025-06-19,204.885,vCPU-hours,0.081641,10.2,15.02
15793,22,,2025-06-20,204.9166,vCPU-hours,0.081641,10.2,15.02
15794,22,,2025-06-21,204.9483,vCPU-hours,0.081641,10.2,15.03
15795,22,,2025-06-22,204.9799,vCPU-hours,0.081641,10.2,15.03
15796,22,,2025-06-23,205.0115,vCPU-hours,0.081641,10.2,15.03
15797,22,,2025-06-24,205.0432,vCPU-hours,0.081641,10.2,15.03
15798,22,,2025-06-25,205.0748,vCPU-hours,0.081641,10.2,15.03
15799,22,,2025-06-26,205.1065,vCPU-hours,0.081641,10.2,15.04
15800,22,,2025-06-27,205.1381,vCPU-hours,0.081641,10.2,15.04
15801,22,,2025-06-28,205.1698,vCPU-hours,0.081641,10.2,15.04
15802,22,,2025-06-29,205.2014,vCPU-hours,0.081641,10.2,15.04
15803,22,,2025-06-30,205.2331,vCPU-hours,0.081641,10.2,15.05
15804,22,,2025-07-01,205.2647,vCPU-hours,0.081641,10.2,15.05
15805,22,,2025-07-02,205.2964,vCPU-hours,0.081641,10.2,15.05
15806,22,,2025-07-03,205.328,vCPU-hours,0.081641,10.2,15.05
15807,22,,2025-07-04,205.3597,vCPU-hours,0.081641,10.2,15.06
15808,22,,2025-07-05,205.3913,vCPU-hours,0.081641,10.2,15.06
15809,22,,2025-07-06,205.423,vCPU-hours,0.081641,10.2,15.06
15810,22,,2025-07-07,205.4546,vCPU-hours,0.081641,10.2,15.06
15811,22,,2025-07-08,205.4862,vCPU-hours,0.081641,10.2,15.06
15812,22,,2025-07-09,205.5179,vCPU-hours,0.081641,10.2,15.07
15813,22,,2025-07-10,205.5495,vCPU-hours,0.081641,10.2,15.07
15814,22,,2025-07-11,205.5812,vCPU-hours,0.081641,10.2,15.07
15815,22,,2025-07-12,205.6128,vCPU-hours,0.081641,10.2,15.07
15816,22,,2025-07-13,205.6445,vCPU-hours,0.081641,10.2,15.08
15817,22,,2025-07-14,205.6761,vCPU-hours,0.081641,10.2,15.08
15818,22,,2025-07-15,205.7078,vCPU-hours,0.081641,10.2,15.08
15819,22,,2025-07-16,205.7394,vCPU-hours,0.081641,10.2,15.08
15820,22,,2025-07-17,205.7711,vCPU-hours,0.081641,10.2,15.09
15821,22,,2025-07-18,205.8027,vCPU-hours,0.081641,10.2,15.09
15822,22,,2025-07-19,205.8344,vCPU-hours,0.081641,10.2,15.09
15823,22,,2025-07-20,205.866,vCPU-hours,0.081641,10.2,15.09
15824,22,,2025-07-21,205.8977,vCPU-hours,0.081641,10.2,15.1
15825,22,,2025-07-22,205.9293,vCPU-hours,0.081641,10.2,15.1
15826,22,,2025-07-23,205.9609,vCPU-hours,0.081641,10.2,15.1
15827,22,,2025-07-24,205.9926,vCPU-hours,0.081641,10.2,15.1
15828,22,,2025-07-25,206.0242,vCPU-hours,0.081641,10.2,15.1
15829,22,,2025-07-26,206.0559,vCPU-hours,0.081641,10.2,15.11
15830,22,,2025-07-27,206.0875,vCPU-hours,0.081641,10.2,15.11
15831,22,,2025-07-28,206.1192,vCPU-hours,0.081641,10.2,15.11
15832,22,,2025-07-29,206.1508,vCPU-hours,0.081641,10.2,15.11
15833,22,,2025-07-30,206.1825,vCPU-hours,0.081641,10.2,15.12
15834,22,,2025-07-31,206.2141,vCPU-hours,0.081641,10.2,15.12
15835,22,,2025-08-01,206.2458,vCPU-hours,0.081641,10.2,15.12
15836,22,,2025-08-02,206.2774,vCPU-hours,0.081641,10.2,15.12
15837,22,,2025-08-03,206.3091,vCPU-hours,0.081641,10.2,15.13
15838,22,,2025-08-04,206.3407,vCPU-hours,0.081641,10.2,15.13
15839,22,,2025-08-05,206.3724,vCPU-hours,0.081641,10.2,15.13
15840,22,,2025-08-06,206.404,vCPU-hours,0.081641,10.2,15.13
15841,22,,2025-08-07,206.4356,vCPU-hours,0.081641,10.2,15.13
15842,22,,2025-08-08,206.4673,vCPU-hours,0.081641,10.2,15.14
15843,22,,2025-08-09,206.4989,vCPU-hours,0.081641,10.2,15.14
15844,22,,2025-08-10,206.5306,vCPU-hours,0.081641,10.2,15.14
15845,22,,2025-08-11,206.5622,vCPU-hours,0.081641,10.2,15.14
15846,22,,2025-08-12,206.5939,vCPU-hours,0.081641,10.2,15.15
15847,22,,2025-08-13,206.6255,vCPU-hours,0.081641,10.2,15.15
15848,22,,2025-08-14,206.6572,vCPU-hours,0.081641,10.2,15.15
15849,22,,2025-08-15,206.6888,vCPU-hours,0.081641,10.2,15.15
15850,22,,2025-08-16,206.7205,vCPU-hours,0.081641,10.2,15.16
15851,22,,2025-08-17,206.7521,vCPU-hours,0.081641,10.2,15.16
15852,22,,2025-08-18,206.7838,vCPU-hours,0.081641,10.2,15.16
15853,22,,2025-08-19,206.8154,vCPU-hours,0.081641,10.2,15.16
15854,22,,2025-08-20,206.8471,vCPU-hours,0.081641,10.2,15.16
15855,22,,2025-08-21,206.8787,vCPU-hours,0.081641,10.2,15.17
15856,22,,2025-08-22,206.9103,vCPU-hours,0.081641,10.2,15.17
15857,22,,2025-08-23,206.942,vCPU-hours,0.081641,10.2,15.17
15858,22,,2025-08-24,206.9736,vCPU-hours,0.081641,10.2,15.17
15859,22,,2025-08-25,207.0053,vCPU-hours,0.081641,10.2,15.18
15860,22,,2025-08-26,207.0369,vCPU-hours,0.081641,10.2,15.18
15861,22,,2025-08-27,207.0686,vCPU-hours,0.081641,10.2,15.18
15862,22,,2025-08-28,207.1002,vCPU-hours,0.081641,10.2,15.18
15863,22,,2025-08-29,207.1319,vCPU-hours,0.081641,10.2,15.19
15864,22,,2025-08-30,207.1635,vCPU-hours,0.081641,10.2,15.19
15865,22,,2025-08-31,207.1952,vCPU-hours,0.081641,10.2,15.19
15866,22,,2025-09-01,207.2268,vCPU-hours,0.081641,10.2,15.19
15867,22,,2025-09-02,207.2585,vCPU-hours,0.081641,10.2,15.19
15868,22,,2025-09-03,207.2901,vCPU-hours,0.081641,10.2,15.2
15869,22,,2025-09-04,207.3218,vCPU-hours,0.081641,10.2,15.2
15870,22,,2025-09-05,386.8378,vCPU-hours,0.081641,10.2,28.36
15871,22,,2025-09-06,386.8968,vCPU-hours,0.081641,10.2,28.36
15872,22,,2025-09-07,386.9558,vCPU-hours,0.081641,10.2,28.37
15873,22,,2025-09-08,387.0149,vCPU-hours,0.081641,10.2,28.37
15874,22,,2025-09-09,207.48,vCPU-hours,0.081641,10.2,15.21
15875,22,,2025-09-10,207.5116,vCPU-hours,0.081641,10.2,15.21
15876,22,,2025-09-11,207.5433,vCPU-hours,0.081641,10.2,15.22
15877,22,,2025-09-12,207.5749,vCPU-hours,0.081641,10.2,15.22
15878,22,,2025-09-13,207.6066,vCPU-hours,0.081641,10.2,15.22
15879,22,,2025-09-14,207.6382,vCPU-hours,0.081641,10.2,15.22
15880,22,,2025-09-15,207.6699,vCPU-hours,0.081641,10.2,15.23
15881,22,,2025-09-16,207.7015,vCPU-hours,0.081641,10.2,15.23
15882,22,,2025-09-17,207.7332,vCPU-hours,0.081641,10.2,15.23
15883,22,,2025-09-18,207.7648,vCPU-hours,0.081641,10.2,15.23
15884,22,,2025-09-19,207.7965,vCPU-hours,0.081641,10.2,15.23
15885,22,,2025-09-20,207.8281,vCPU-hours,0.081641,10.2,15.24
15886,22,,2025-09-21,207.8597,vCPU-hours,0.081641,10.2,15.24
15887,22,,2025-09-22,207.8914,vCPU-hours,0.081641,10.2,15.24
15888,22,,2025-09-23,207.923,vCPU-hours,0.081641,10.2,15.24
15889,22,,2025-09-24,207.9547,vCPU-hours,0.081641,10.2,15.25
15890,22,,2025-09-25,207.9863,vCPU-hours,0.081641,10.2,15.25
15891,22,,2025-09-26,208.018,vCPU-hours,0.081641,10.2,15.25
15892,22,,2025-09-27,208.0496,vCPU-hours,0.081641,10.2,15.25
15893,22,,2025-09-28,208.0813,vCPU-hours,0.081641,10.2,15.26
15894,22,,2025-09-29,208.1129,vCPU-hours,0.081641,10.2,15.26
15895,22,,2025-09-30,208.1446,vCPU-hours,0.081641,10.2,15.26
15896,22,,2025-10-01,208.1762,vCPU-hours,0.081641,10.2,15.26
15897,22,,2025-10-02,208.2079,vCPU-hours,0.081641,10.2,15.26
15898,22,,2025-10-03,208.2395,vCPU-hours,0.081641,10.2,15.27
15899,22,,2025-10-04,208.2712,vCPU-hours,0.081641,10.2,15.27
15900,22,,2025-10-05,208.3028,vCPU-hours,0.081641,10.2,15.27
15901,22,,2025-10-06,208.3344,vCPU-hours,0.081641,10.2,15.27
15902,22,,2025-10-07,208.3661,vCPU-hours,0.081641,10.2,15.28
15903,22,,2025-10-08,208.3977,vCPU-hours,0.081641,10.2,15.28
15904,22,,2025-10-09,208.4294,vCPU-hours,0.081641,10.2,15.28
15905,22,,2025-10-10,432.6357,vCPU-hours,0.081641,10.2,31.72
15906,22,,2025-10-11,432.7013,vCPU-hours,0.081641,10.2,31.72
15907,22,,2025-10-12,208.5243,vCPU-hours,0.081641,10.2,15.29
15908,22,,2025-10-13,208.556,vCPU-hours,0.081641,10.2,15.29
15909,22,,2025-10-14,208.5876,vCPU-hours,0.081641,10.2,15.29
15910,22,,2025-10-15,208.6193,vCPU-hours,0.081641,10.2,15.29
15911,22,,2025-10-16,208.6509,vCPU-hours,0.081641,10.2,15.3
15912,22,,2025-10-17,208.6826,vCPU-hours,0.081641,10.2,15.3
15913,22,,2025-10-18,208.7142,vCPU-hours,0.081641,10.2,15.3
15914,22,,2025-10-19,208.7459,vCPU-hours,0.081641,10.2,15.3
15915,22,,2025-10-20,208.7775,vCPU-hours,0.081641,10.2,15.31
15916,22,,2025-10-21,208.8091,vCPU-hours,0.081641,10.2,15.31
15917,22,,2025-10-22,208.8408,vCPU-hours,0.081641,10.2,15.31
15918,22,,2025-10-23,208.8724,vCPU-hours,0.081641,10.2,15.31
15919,22,,2025-10-24,208.9041,vCPU-hours,0.081641,10.2,15.32
15920,22,,2025-10-25,208.9357,vCPU-hours,0.081641,10.2,15.32
15921,22,,2025-10-26,208.9674,vCPU-hours,0.081641,10.2,15.32
15922,22,,2025-10-27,208.999,vCPU-hours,0.081641,10.2,15.32
15923,22,,2025-10-28,209.0307,vCPU-hours,0.081641,10.2,15.32
15924,22,,2025-10-29,209.0623,vCPU-hours,0.081641,10.2,15.33
15925,22,,2025-10-30,209.094,vCPU-hours,0.081641,10.2,15.33
15926,22,,2025-10-31,209.1256,vCPU-hours,0.081641,10.2,15.33
15927,22,,2025-11-01,209.1573,vCPU-hours,0.081641,10.2,15.33
15928,22,,2025-11-02,209.1889,vCPU-hours,0.081641,10.2,15.34
15929,22,,2025-11-03,548.0404,vCPU-hours,0.081641,10.2,40.18
15930,22,,2025-11-04,548.1233,vCPU-hours,0.081641,10.2,40.18
15931,22,,2025-11-05,548.2062,vCPU-hours,0.081641,10.2,40.19
15932,22,,2025-11-06,548.2891,vCPU-hours,0.081641,10.2,40.2
15933,22,,2025-11-07,548.372,vCPU-hours,0.081641,10.2,40.2
15934,22,,2025-11-08,209.3788,vCPU-hours,0.081641,10.2,15.35
15935,22,,2025-11-09,209.4104,vCPU-hours,0.081641,10.2,15.35
15936,22,,2025-11-10,209.4421,vCPU-hours,0.081641,10.2,15.35
15937,22,,2025-11-11,209.4737,vCPU-hours,0.081641,10.2,15.36
15938,22,,2025-11-12,209.5054,vCPU-hours,0.081641,10.2,15.36
15939,22,,2025-11-13,209.537,vCPU-hours,0.081641,10.2,15.36
15940,22,,2025-11-14,209.5687,vCPU-hours,0.081641,10.2,15.36
15941,22,,2025-11-15,209.6003,vCPU-hours,0.081641,10.2,15.37
15942,22,,2025-11-16,209.632,vCPU-hours,0.081641,10.2,15.37
15943,22,,2025-11-17,209.6636,vCPU-hours,0.081641,10.2,15.37
15944,22,,2025-11-18,209.6953,vCPU-hours,0.081641,10.2,15.37
15945,22,,2025-11-19,209.7269,vCPU-hours,0.081641,10.2,15.38
15946,22,,2025-11-20,209.7585,vCPU-hours,0.081641,10.2,15.38
15947,22,,2025-11-21,209.7902,vCPU-hours,0.081641,10.2,15.38
15948,22,,2025-11-22,209.8218,vCPU-hours,0.081641,10.2,15.38
15949,22,,2025-11-23,209.8535,vCPU-hours,0.081641,10.2,15.39
15950,22,,2025-11-24,209.8851,vCPU-hours,0.081641,10.2,15.39
15951,22,,2025-11-25,209.9168,vCPU-hours,0.081641,10.2,15.39
15952,22,,2025-11-26,209.9484,vCPU-hours,0.081641,10.2,15.39
